,p-value
CTCF_CTCF_MCF-7_encode-Crawford_seq_hsa_MDscan_2,0.0
CTCF_CTCF_MCF-7_encode-Crawford_seq_hsa_MDscan_3,0.0
CTCF_CTCF_MCF-7_encode-Crawford_seq_hsa_MEME_1,0.0
CTCF_CTCF_MCF-7_encode-Crawford_seq_hsa_MEME_2,0.0
CTCF_CTCF_MCF-7_encode-Crawford_seq_hsa_MEME_3,0.0
CTCF_CTCF_MCF-7_encode-Crawford_seq_hsa_estrogen_AlignACE_1,0.0
CTCF_CTCF_MCF-7_encode-Crawford_seq_hsa_estrogen_AlignACE_2,0.0
CTCF_CTCF_MCF-7_encode-Crawford_seq_hsa_estrogen_AlignACE_3,0.0
CTCF_CTCF_MCF-7_encode-Crawford_seq_hsa_MDscan_1,0.0
CTCF_CTCF_HBMEC_encode-Stam_seq_hsa_MDscan_1,0.0
CTCF_CTCF_HeLa-S3_encode-Stam_seq_hsa_MEME_1,0.0
CTCF_CTCF_HBMEC_encode-Stam_seq_hsa_AlignACE_2,0.0
CTCF_CTCF_GM12872_encode-Stam_seq_hsa_AlignACE_2,0.0
CTCF_CTCF_AG04450_encode-Stam_seq_hsa_MDscan_2,0.0
CTCF_CTCF_AG04450_encode-Stam_seq_hsa_MDscan_3,0.0
CTCF_CTCF_GM12872_encode-Stam_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_AG04450_encode-Stam_seq_hsa_MEME_1,0.0
CTCF_CTCF_AG04450_encode-Stam_seq_hsa_MEME_2,0.0
CTCF_CTCF_GM12865_encode-Stam_seq_hsa_MEME_3,0.0
CTCF_CTCF_GM12865_encode-Stam_seq_hsa_MEME_2,0.0
CTCF_CTCF_GM12865_encode-Stam_seq_hsa_MEME_1,0.0
CTCF_CTCF_GM12865_encode-Stam_seq_hsa_MDscan_3,0.0
CTCF_CTCF_AG09309_encode-Stam_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_AG09309_encode-Stam_seq_hsa_AlignACE_2,0.0
CTCF_CTCF_GM12865_encode-Stam_seq_hsa_MDscan_2,0.0
CTCF_CTCF_GM12865_encode-Stam_seq_hsa_MDscan_1,0.0
CTCF_CTCF_AG09309_encode-Stam_seq_hsa_AlignACE_3,0.0
CTCF_CTCF_AG09309_encode-Stam_seq_hsa_MDscan_1,0.0
CTCF_CTCF_AG09309_encode-Stam_seq_hsa_MDscan_2,0.0
CTCF_CTCF_AG09309_encode-Stam_seq_hsa_MDscan_3,0.0
CTCF_CTCF_AG09309_encode-Stam_seq_hsa_MEME_1,0.0
CTCF_CTCF_GM12864_encode-Stam_seq_hsa_Weeder_3,0.0
CTCF_CTCF_GM12864_encode-Stam_seq_hsa_MEME_3,0.0
CTCF_CTCF_GM12864_encode-Stam_seq_hsa_MEME_2,0.0
CTCF_CTCF_GM12864_encode-Stam_seq_hsa_MEME_1,0.0
CTCF_CTCF_GM12864_encode-Stam_seq_hsa_MDscan_3,0.0
CTCF_CTCF_GM12864_encode-Stam_seq_hsa_MDscan_2,0.0
CTCF_CTCF_GM12864_encode-Stam_seq_hsa_MDscan_1,0.0
CTCF_CTCF_AG09309_encode-Stam_seq_hsa_MEME_2,0.0
CTCF_CTCF_GM12864_encode-Stam_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_AG09309_encode-Stam_seq_hsa_MEME_3,0.0
CTCF_CTCF_GM12872_encode-Stam_seq_hsa_AlignACE_3,0.0
CTCF_CTCF_GM12801_encode-Stam_seq_hsa_MEME_2,0.0
CTCF_CTCF_GM12872_encode-Stam_seq_hsa_MDscan_1,0.0
CTCF_CTCF_GM12872_encode-Stam_seq_hsa_MEME_1,0.0
CTCF_CTCF_GM12875_encode-Stam_seq_hsa_MEME_1,0.0
CTCF_CTCF_GM12875_encode-Stam_seq_hsa_MDscan_3,0.0
CTCF_CTCF_GM12875_encode-Stam_seq_hsa_MDscan_2,0.0
CTCF_CTCF_GM12875_encode-Stam_seq_hsa_MDscan_1,0.0
CTCF_CTCF_GM12875_encode-Stam_seq_hsa_AlignACE_2,0.0
CTCF_CTCF_AG04449_encode-Stam_seq_hsa_MEME_1,0.0
CTCF_CTCF_AG04449_encode-Stam_seq_hsa_MEME_2,0.0
CTCF_CTCF_AG04449_encode-Stam_seq_hsa_MEME_3,0.0
CTCF_CTCF_GM12874_encode-Stam_seq_hsa_MEME_3,0.0
CTCF_CTCF_GM12874_encode-Stam_seq_hsa_MEME_2,0.0
CTCF_CTCF_GM12874_encode-Stam_seq_hsa_MEME_1,0.0
CTCF_CTCF_GM12874_encode-Stam_seq_hsa_MDscan_3,0.0
CTCF_CTCF_GM12874_encode-Stam_seq_hsa_MDscan_2,0.0
CTCF_CTCF_GM12874_encode-Stam_seq_hsa_MDscan_1,0.0
CTCF_CTCF_AG04449_encode-Stam_seq_hsa_Weeder_2,0.0
CTCF_CTCF_AG04449_encode-Stam_seq_hsa_Weeder_3,0.0
CTCF_CTCF_GM12873_encode-Stam_seq_hsa_MEME_3,0.0
CTCF_CTCF_GM12873_encode-Stam_seq_hsa_MEME_2,0.0
CTCF_CTCF_GM12873_encode-Stam_seq_hsa_MEME_1,0.0
CTCF_CTCF_GM12873_encode-Stam_seq_hsa_MDscan_3,0.0
CTCF_CTCF_GM12873_encode-Stam_seq_hsa_MDscan_2,0.0
CTCF_CTCF_GM12873_encode-Stam_seq_hsa_MDscan_1,0.0
CTCF_CTCF_GM12873_encode-Stam_seq_hsa_AlignACE_2,0.0
CTCF_CTCF_GM12873_encode-Stam_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_AG04450_encode-Stam_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_AG04450_encode-Stam_seq_hsa_AlignACE_2,0.0
CTCF_CTCF_AG04450_encode-Stam_seq_hsa_MDscan_1,0.0
CTCF_CTCF_GM12872_encode-Stam_seq_hsa_Weeder_3,0.0
CTCF_CTCF_GM12872_encode-Stam_seq_hsa_MEME_2,0.0
CTCF_CTCF_GM12872_encode-Stam_seq_hsa_MDscan_2,0.0
CTCF_CTCF_GM12801_encode-Stam_seq_hsa_MEME_1,0.0
CTCF_CTCF_GM12801_encode-Stam_seq_hsa_MDscan_3,0.0
CTCF_CTCF_AG09319_encode-Stam_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_Caco-2_encode-Stam_seq_hsa_MEME_1,0.0
CTCF_CTCF_Caco-2_encode-Stam_seq_hsa_MDscan_3,0.0
CTCF_CTCF_Caco-2_encode-Stam_seq_hsa_MDscan_2,0.0
CTCF_CTCF_AG10803_encode-Stam_seq_hsa_AlignACE_3,0.0
CTCF_CTCF_AG10803_encode-Stam_seq_hsa_MDscan_1,0.0
CTCF_CTCF_Caco-2_encode-Stam_seq_hsa_MDscan_1,0.0
CTCF_CTCF_Caco-2_encode-Stam_seq_hsa_AlignACE_3,0.0
CTCF_CTCF_Caco-2_encode-Stam_seq_hsa_AlignACE_2,0.0
CTCF_CTCF_Caco-2_encode-Stam_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_AG10803_encode-Stam_seq_hsa_MDscan_2,0.0
CTCF_CTCF_AG10803_encode-Stam_seq_hsa_MDscan_3,0.0
CTCF_CTCF_AG10803_encode-Stam_seq_hsa_MEME_1,0.0
CTCF_CTCF_BJ_encode-Stam_seq_hsa_MEME_2,0.0
CTCF_CTCF_AG10803_encode-Stam_seq_hsa_MEME_2,0.0
CTCF_CTCF_BJ_encode-Stam_seq_hsa_MEME_1,0.0
CTCF_CTCF_BJ_encode-Stam_seq_hsa_MDscan_2,0.0
CTCF_CTCF_BJ_encode-Stam_seq_hsa_MDscan_1,0.0
CTCF_CTCF_BJ_encode-Stam_seq_hsa_AlignACE_3,0.0
CTCF_CTCF_BJ_encode-Stam_seq_hsa_AlignACE_2,0.0
CTCF_CTCF_AG10803_encode-Stam_seq_hsa_MEME_3,0.0
CTCF_CTCF_AoAF_encode-Stam_seq_hsa_Trawler_1,0.0
CTCF_CTCF_AoAF_encode-Stam_seq_hsa_Weeder_3,0.0
CTCF_CTCF_AoAF_encode-Stam_seq_hsa_MEME_3,0.0
CTCF_CTCF_AoAF_encode-Stam_seq_hsa_MEME_2,0.0
CTCF_CTCF_AoAF_encode-Stam_seq_hsa_MEME_1,0.0
CTCF_CTCF_AoAF_encode-Stam_seq_hsa_MDscan_3,0.0
CTCF_CTCF_AoAF_encode-Stam_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_AoAF_encode-Stam_seq_hsa_MDscan_2,0.0
CTCF_CTCF_AoAF_encode-Stam_seq_hsa_MDscan_1,0.0
CTCF_CTCF_Caco-2_encode-Stam_seq_hsa_MEME_2,0.0
CTCF_CTCF_Caco-2_encode-Stam_seq_hsa_MEME_3,0.0
CTCF_CTCF_Caco-2_encode-Stam_seq_hsa_Weeder_3,0.0
CTCF_CTCF_AG10803_encode-Stam_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_GM12801_encode-Stam_seq_hsa_MDscan_2,0.0
CTCF_CTCF_GM12801_encode-Stam_seq_hsa_MDscan_1,0.0
CTCF_CTCF_GM12801_encode-Stam_seq_hsa_AlignACE_3,0.0
CTCF_CTCF_GM12801_encode-Stam_seq_hsa_AlignACE_2,0.0
CTCF_CTCF_GM12801_encode-Stam_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_AG09319_encode-Stam_seq_hsa_AlignACE_2,0.0
CTCF_CTCF_HBMEC_encode-Stam_seq_hsa_AlignACE_3,0.0
CTCF_CTCF_GM06990_encode-Stam_seq_hsa_MEME_3,0.0
CTCF_CTCF_GM06990_encode-Stam_seq_hsa_MEME_2,0.0
CTCF_CTCF_GM06990_encode-Stam_seq_hsa_MEME_1,0.0
CTCF_CTCF_GM06990_encode-Stam_seq_hsa_MDscan_3,0.0
CTCF_CTCF_GM06990_encode-Stam_seq_hsa_MDscan_2,0.0
CTCF_CTCF_GM06990_encode-Stam_seq_hsa_MDscan_1,0.0
CTCF_CTCF_GM06990_encode-Stam_seq_hsa_AlignACE_3,0.0
CTCF_CTCF_AG04449_encode-Stam_seq_hsa_MDscan_3,0.0
CTCF_CTCF_AG09319_encode-Stam_seq_hsa_MDscan_1,0.0
CTCF_CTCF_GM06990_encode-Stam_seq_hsa_AlignACE_2,0.0
CTCF_CTCF_Gliobla_encode-Crawford_seq_hsa_MEME_2,0.0
CTCF_CTCF_Gliobla_encode-Crawford_seq_hsa_MEME_1,0.0
CTCF_CTCF_Gliobla_encode-Crawford_seq_hsa_MDscan_3,0.0
CTCF_CTCF_Gliobla_encode-Crawford_seq_hsa_MDscan_2,0.0
CTCF_CTCF_Gliobla_encode-Crawford_seq_hsa_MDscan_1,0.0
CTCF_CTCF_Gliobla_encode-Crawford_seq_hsa_AlignACE_3,0.0
CTCF_CTCF_Gliobla_encode-Crawford_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_AG09319_encode-Stam_seq_hsa_MEME_1,0.0
CTCF_CTCF_Fibrobl_encode-Crawford_seq_hsa_MEME_2,0.0
CTCF_CTCF_Fibrobl_encode-Crawford_seq_hsa_MEME_1,0.0
CTCF_CTCF_AG09319_encode-Stam_seq_hsa_MEME_2,0.0
CTCF_CTCF_Fibrobl_encode-Crawford_seq_hsa_MDscan_1,0.0
CTCF_CTCF_AG09319_encode-Stam_seq_hsa_MEME_3,0.0
CTCF_CTCF_AG09319_encode-Stam_seq_hsa_MDscan_2,0.0
CTCF_CTCF_GM12875_encode-Stam_seq_hsa_MEME_2,0.0
CTCF_CTCF_AoAF_encode-Stam_seq_hsa_AlignACE_3,0.0
CTCF_CTCF_A549_encode-Myers_seq_hsa_DEX-100nM_MEME_2,0.0
CTCF_CTCF_GM12878_encode-Snyder_seq_hsa_C-20_MDscan_3,0.0
CTCF_CTCF_GM12878_encode-Snyder_seq_hsa_C-20_MDscan_2,0.0
CTCF_CTCF_H1-hESC_encode-Bernstein_seq_hsa_MDscan_3,0.0
CTCF_CTCF_A549_encode-Myers_seq_hsa_EtOH-0.02pct_MEME_1,0.0
CTCF_CTCF_H1-hESC_encode-Bernstein_seq_hsa_MEME_1,0.0
CTCF_CTCF_GM12878_encode-Snyder_seq_hsa_C-20_MDscan_1,0.0
CTCF_CTCF_A549_encode-Myers_seq_hsa_EtOH-0.02pct_AlignACE_1,0.0
CTCF_CTCF_A549_encode-Myers_seq_hsa_EtOH-0.02pct_MEME_2,0.0
CTCF_CTCF_H1-hESC_encode-Bernstein_seq_hsa_MEME_2,0.0
CTCF_CTCF_A549_encode-Myers_seq_hsa_EtOH-0.02pct_MEME_3,0.0
CTCF_CTCF_GM12878_encode-Snyder_seq_hsa_C-20_AlignACE_2,0.0
CTCF_CTCF_GM12878_encode-Snyder_seq_hsa_C-20_AlignACE_1,0.0
CTCF_CTCF_HA-sp_encode-Stam_seq_hsa_MEME_2,0.0
CTCF_CTCF_GM12878_encode-Crawford_seq_hsa_MEME_2,0.0
CTCF_CTCF_GM12878_encode-Crawford_seq_hsa_MEME_1,0.0
CTCF_CTCF_A549_encode-Myers_seq_hsa_EtOH-0.02pct_MDscan_1,0.0
CTCF_CTCF_GM12878_encode-Crawford_seq_hsa_MDscan_2,0.0
CTCF_CTCF_HA-sp_encode-Stam_seq_hsa_MEME_3,0.0
CTCF_CTCF_GM12878_encode-Crawford_seq_hsa_MDscan_1,0.0
CTCF_CTCF_H1-hESC_encode-Bernstein_seq_hsa_MEME_3,0.0
CTCF_CTCF_GM12878_encode-Crawford_seq_hsa_AlignACE_3,0.0
CTCF_CTCF_GM12878_encode-Snyder_seq_hsa_C-20_MEME_1,0.0
CTCF_CTCF_A549_encode-Myers_seq_hsa_DEX-100nM_Trawler_1,0.0
CTCF_CTCF_H1-hESC_encode-Bernstein_seq_hsa_MDscan_2,0.0
CTCF_CTCF_GM12878_encode-Snyder_seq_hsa_C-20_MEME_3,0.0
CTCF_CTCF_HA-sp_encode-Stam_seq_hsa_MDscan_2,0.0
CTCF_CTCF_HA-sp_encode-Stam_seq_hsa_MDscan_1,0.0
CTCF_CTCF_GM12878_encode-Stam_seq_hsa_Weeder_3,0.0
CTCF_CTCF_GM12875_encode-Stam_seq_hsa_MEME_3,0.0
CTCF_CTCF_A549_encode-Myers_seq_hsa_EtOH-0.02pct_AlignACE_3,0.0
CTCF_CTCF_GM12878_encode-Stam_seq_hsa_MEME_3,0.0
CTCF_CTCF_GM12878_encode-Stam_seq_hsa_MEME_2,0.0
CTCF_CTCF_GM12878_encode-Stam_seq_hsa_MEME_1,0.0
CTCF_CTCF_GM12878_encode-Stam_seq_hsa_MDscan_3,0.0
CTCF_CTCF_GM12878_encode-Stam_seq_hsa_MDscan_2,0.0
CTCF_CTCF_GM12878_encode-Stam_seq_hsa_MDscan_1,0.0
CTCF_CTCF_HA-sp_encode-Stam_seq_hsa_MDscan_3,0.0
CTCF_CTCF_A549_encode-Myers_seq_hsa_EtOH-0.02pct_AlignACE_2,0.0
CTCF_CTCF_H1-hESC_encode-Bernstein_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_GM12878_encode-Stam_seq_hsa_AlignACE_2,0.0
CTCF_CTCF_HA-sp_encode-Stam_seq_hsa_MEME_1,0.0
CTCF_CTCF_A549_encode-Myers_seq_hsa_EtOH-0.02pct_MDscan_2,0.0
CTCF_CTCF_HA-sp_encode-Stam_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_H1-hESC_encode-Bernstein_seq_hsa_AlignACE_2,0.0
CTCF_CTCF_H1-hESC_encode-Bernstein_seq_hsa_MDscan_1,0.0
CTCF_CTCF_A549_encode-Myers_seq_hsa_EtOH-0.02pct_MDscan_3,0.0
CTCF_CTCF_GM12878_encode-Snyder_seq_hsa_C-20_MEME_2,0.0
CTCF_CTCF_GM12878_encode-Crawford_seq_hsa_AlignACE_2,0.0
CTCF_CTCF_GM12878_encode-Crawford_seq_hsa_MDscan_3,0.0
CTCF_CTCF_GM12878_encode-Crawford_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_GM12878_encode-Bernstein_seq_hsa_MEME_2,0.0
CTCF_CTCF_GM12878_encode-Bernstein_seq_hsa_MDscan_1,0.0
CTCF_CTCF_H1-hESC_encode-Myers_seq_hsa_v041610.2-SC-5916_MEME_2,0.0
CTCF_CTCF_H1-hESC_encode-Myers_seq_hsa_v041610.2-SC-5916_MEME_1,0.0
CTCF_CTCF_GM12878_encode-Bernstein_seq_hsa_MEME_1,0.0
CTCF_CTCF_H1-hESC_encode-Myers_seq_hsa_v041610.2-SC-5916_AlignACE_3,0.0
CTCF_CTCF_H1-hESC_encode-Myers_seq_hsa_v041610.2-SC-5916_MDscan_1,0.0
CTCF_CTCF_A549_encode-Myers_seq_hsa_DEX-100nM_AlignACE_2,0.0
CTCF_CTCF_A549_encode-Myers_seq_hsa_DEX-100nM_MDscan_3,0.0
CTCF_CTCF_HBMEC_encode-Stam_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_A549_encode-Myers_seq_hsa_DEX-100nM_MEME_1,0.0
CTCF_CTCF_AG04449_encode-Stam_seq_hsa_AlignACE_2,0.0
CTCF_CTCF_H1-hESC_encode-Myers_seq_hsa_v041610.2-SC-5916_MDscan_2,0.0
CTCF_CTCF_GM12878_encode-Bernstein_seq_hsa_MDscan_3,0.0
CTCF_CTCF_GM12878_encode-Bernstein_seq_hsa_AlignACE_2,0.0
CTCF_CTCF_GM12878_encode-Bernstein_seq_hsa_MDscan_2,0.0
CTCF_CTCF_H1-hESC_encode-Myers_seq_hsa_v041610.2-SC-5916_MDscan_3,0.0
CTCF_CTCF_A549_encode-Myers_seq_hsa_DEX-100nM_AlignACE_3,0.0
CTCF_CTCF_GM12878_encode-Bernstein_seq_hsa_AlignACE_3,0.0
CTCF_CTCF_A549_encode-Myers_seq_hsa_DEX-100nM_MDscan_2,0.0
CTCF_CTCF_A549_encode-Myers_seq_hsa_DEX-100nM_Weeder_3,0.0
CTCF_CTCF_GM12875_encode-Stam_seq_hsa_Weeder_3,0.0
CTCF_CTCF_HA-sp_encode-Stam_seq_hsa_AlignACE_2,0.0
CTCF_CTCF_H1-hESC_encode-Myers_seq_hsa_v041610.2-SC-5916_AlignACE_1,0.0
CTCF_CTCF_AG04449_encode-Stam_seq_hsa_MDscan_2,0.0
CTCF_CTCF_A549_encode-Myers_seq_hsa_DEX-100nM_MEME_3,0.0
CTCF_CTCF_A549_encode-Myers_seq_hsa_DEX-100nM_MDscan_1,0.0
CTCF_CTCF_GM12878_encode-Bernstein_seq_hsa_MEME_3,0.0
CTCF_CTCF_H1-hESC_encode-Myers_seq_hsa_v041610.2-SC-5916_MEME_3,0.0
CTCF_CTCF_AG04449_encode-Stam_seq_hsa_MDscan_1,0.0
CTCF_CTCF_AG04449_encode-Stam_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_H1-hESC_encode-Myers_seq_hsa_v041610.2-SC-5916_AlignACE_2,0.0
CTCF_CTCF_NH-A_encode-Bernstein_seq_hsa_AlignACE_3,1.984960156668645e-309
CTCF_CTCF_SK-N-SH-RA_encode-Myers_seq_hsa_v041610.2_AlignACE_1,1.927129074284152e-308
CTCF_CTCF_Gliobla_encode-Crawford_seq_hsa_AlignACE_2,1.838710298595122e-307
CTCF_CTCF_MCF-7_encode-Crawford_seq_hsa_vehicle_AlignACE_3,2.0512591500062338e-307
CTCF_CTCF_HepG2_encode-Myers_seq_hsa_v041610.1_AlignACE_2,7.539083046046982e-306
CTCF_CTCF_HEK293_encode-Stam_seq_hsa_AlignACE_2,5.695998092562608e-305
CTCF_CTCF_AG09319_encode-Stam_seq_hsa_AlignACE_3,8.222801332503152e-305
CTCF_CTCF_AoAF_encode-Stam_seq_hsa_AlignACE_2,1.744825814961609e-303
CTCF_CTCF_HUVEC_encode-Stam_seq_hsa_AlignACE_3,1.7344947117671553e-302
CTCF_CTCF_Fibrobl_encode-Crawford_seq_hsa_AlignACE_1,1.592210522840725e-301
CTCF_CTCF_SK-N-SH-RA_encode-Stam_seq_hsa_AlignACE_1,1.7694797701340876e-299
CTCF_CTCF_GM12874_encode-Stam_seq_hsa_AlignACE_3,5.002824362717398e-295
CTCF_CTCF_SK-N-SH-RA_encode-Stam_seq_hsa_AlignACE_3,1.728287048113507e-294
CTCF_CTCF_HSMMtube_encode-Bernstein_seq_hsa_AlignACE_3,5.882301945749795e-292
CTCF_CTCF_GM06990_encode-Stam_seq_hsa_AlignACE_1,7.956057478064028e-291
CTCF_CTCF_GM12865_encode-Stam_seq_hsa_AlignACE_2,1.287690663110246e-290
CTCF_CTCF_NHEK_encode-Stam_seq_hsa_AlignACE_1,3.582625914129998e-290
CTCF_CTCF_HRPEpiC_encode-Stam_seq_hsa_AlignACE_2,1.0189675484696461e-289
CTCF_CTCF_NHLF_encode-Bernstein_seq_hsa_AlignACE_3,2.2751608660904065e-287
CTCF_CTCF_K562_encode-Bernstein_seq_hsa_AlignACE_2,9.902361537644558e-287
CTCF_CTCF_HepG2_encode-Stam_seq_hsa_AlignACE_2,2.5584516800473825e-286
CTCF_CTCF_GM12874_encode-Stam_seq_hsa_AlignACE_1,5.79482743955205e-284
CTCF_CTCF_MCF-7_encode-Crawford_seq_hsa_vehicle_AlignACE_2,1.5158014730066624e-282
CTCF_CTCF_GM12878_encode-Stam_seq_hsa_AlignACE_1,3.3263797414956352e-280
CTCF_CTCF_HUVEC_encode-Bernstein_seq_hsa_AlignACE_2,3.519241459810909e-279
CTCF_CTCF_Fibrobl_encode-Crawford_seq_hsa_AlignACE_2,3.8683214010227055e-278
CTCF_CTCF_HUVEC_encode-Stam_seq_hsa_AlignACE_1,3.053238294034088e-277
CTCF_CTCF_WERI-Rb-1_encode-Stam_seq_hsa_AlignACE_1,1.768210826870637e-275
CTCF_CTCF_HeLa-S3_encode-Stam_seq_hsa_AlignACE_2,1.1628834020817622e-273
CTCF_CTCF_HepG2_encode-Myers_seq_hsa_v041610.1_AlignACE_3,1.4256086260891303e-273
CTCF_CTCF_AG04450_encode-Stam_seq_hsa_AlignACE_3,1.333068486386385e-270
CTCF_CTCF_SAEC_encode-Stam_seq_hsa_AlignACE_2,9.637684718460627e-270
CTCF_CTCF_H1-hESC_encode-Bernstein_seq_hsa_AlignACE_3,1.8504071453040794e-269
CTCF_CTCF_Fibrobl_encode-Crawford_seq_hsa_AlignACE_3,3.63373748159975e-269
CTCF_CTCF_GM12875_encode-Stam_seq_hsa_Weeder_2,4.393435653286611e-269
CTCF_CTCF_ProgFib_encode-Crawford_seq_hsa_AlignACE_1,9.814932626950018e-266
CTCF_CTCF_GM12878_encode-Snyder_seq_hsa_C-20_AlignACE_3,2.3674579086705171e-265
CTCF_CTCF_HeLa-S3_encode-Stam_seq_hsa_AlignACE_3,1.0152877617074174e-264
CTCF_CTCF_SK-N-SH-RA_encode-Myers_seq_hsa_v041610.2_AlignACE_3,6.633862969351779e-262
CTCF_CTCF_HeLa-S3_encode-Crawford_seq_hsa_AlignACE_3,2.971298541569919e-261
CTCF_CTCF_GM12864_encode-Stam_seq_hsa_AlignACE_2,1.1076057238821114e-260
CTCF_CTCF_HMEC_encode-Stam_seq_hsa_AlignACE_1,1.4436967751220297e-259
CTCF_CTCF_HCFaa_encode-Stam_seq_hsa_AlignACE_1,1.264191599839898e-258
CTCF_CTCF_GM12878_encode-Bernstein_seq_hsa_AlignACE_1,1.618314841171272e-256
CTCF_CTCF_GM12875_encode-Stam_seq_hsa_AlignACE_3,2.9341497189846856e-256
CTCF_CTCF_K562_encode-Stam_seq_hsa_MDscan_1,7.637820059689156e-255
CTCF_CTCF_HUVEC_encode-Stam_seq_hsa_AlignACE_2,1.1758736653620573e-254
CTCF_CTCF_HRPEpiC_encode-Stam_seq_hsa_Trawler_3,2.175474111127243e-254
CTCF_CTCF_HMEC_encode-Stam_seq_hsa_AlignACE_2,6.69168829816704e-253
CTCF_CTCF_HUVEC_encode-Bernstein_seq_hsa_AlignACE_3,2.388736905861262e-246
CTCF_CTCF_A549_encode-Myers_seq_hsa_DEX-100nM_Trawler_3,5.869751156512654e-245
CTCF_CTCF_GM12878_encode-Stam_seq_hsa_AlignACE_3,6.073391337785596e-244
CTCF_CTCF_HRE_encode-Stam_seq_hsa_AlignACE_3,4.1138378110858926e-243
CTCF_CTCF_NHEK_encode-Stam_seq_hsa_AlignACE_3,4.1501266378401165e-243
CTCF_CTCF_K562_encode-Bernstein_seq_hsa_AlignACE_3,6.76492236436222e-243
CTCF_CTCF_GM12875_encode-Stam_seq_hsa_AlignACE_1,8.8128772009769e-243
CTCF_CTCF_HepG2_encode-Crawford_seq_hsa_Weeder_2,1.3241288822485022e-241
CTCF_CTCF_K562_encode-Stam_seq_hsa_AlignACE_2,4.3618217440981733e-241
CTCF_CTCF_K562_encode-Bernstein_seq_hsa_AlignACE_1,1.61671665377084e-238
CTCF_CTCF_A549_encode-Myers_seq_hsa_DEX-100nM_Weeder_2,2.1196858136587473e-238
CTCF_CTCF_HA-sp_encode-Stam_seq_hsa_AlignACE_3,1.481078166612373e-237
CTCF_CTCF_NHEK_encode-Stam_seq_hsa_AlignACE_2,2.2074872335671742e-237
CTCF_CTCF_MCF-7_encode-Crawford_seq_hsa_AlignACE_2,8.960458735349184e-237
CTCF_CTCF_HeLa-S3_encode-Crawford_seq_hsa_Trawler_1,1.290527661881144e-233
CTCF_CTCF_AG10803_encode-Stam_seq_hsa_AlignACE_2,8.870497202777294e-233
CTCF_CTCF_GM12865_encode-Stam_seq_hsa_AlignACE_1,2.7691076664308134e-232
CTCF_CTCF_Fibrobl_encode-Crawford_seq_hsa_MDscan_3,9.870307799790534e-226
CTCF_CTCF_GM12873_encode-Stam_seq_hsa_AlignACE_3,7.911553399072816e-223
CTCF_CTCF_BJ_encode-Stam_seq_hsa_AlignACE_1,7.022536673524075e-221
CTCF_CTCF_GM12865_encode-Stam_seq_hsa_AlignACE_3,4.337893717653109e-219
CTCF_CTCF_K562_encode-Stam_seq_hsa_MDscan_2,2.4752962640390962e-214
CTCF_CTCF_GM12874_encode-Stam_seq_hsa_AlignACE_2,1.671739269624133e-213
CTCF_CTCF_HepG2_encode-Crawford_seq_hsa_AlignACE_2,1.5447875624982066e-211
CTCF_CTCF_ProgFib_encode-Crawford_seq_hsa_Weeder_2,3.3132704831453095e-208
CTCF_CTCF_GM12864_encode-Stam_seq_hsa_Weeder_2,3.3132704831453095e-208
CTCF_CTCF_HUVEC_encode-Crawford_seq_hsa_Trawler_1,5.758344252444707e-208
CTCF_CTCF_NHEK_encode-Stam_seq_hsa_MDscan_3,2.819479683329269e-206
CTCF_CTCF_K562_encode-Stam_seq_hsa_MDscan_3,5.208206931257123e-205
CTCF_CTCF_AG04449_encode-Stam_seq_hsa_AlignACE_3,8.149818698558722e-199
CTCF_CTCF_GM12864_encode-Stam_seq_hsa_AlignACE_3,3.2028480121783855e-194
CTCF_CTCF_HeLa-S3_encode-Stam_seq_hsa_MDscan_3,8.791339880771501e-190
CTCF_CTCF_K562_encode-Crawford_seq_hsa_Weeder_2,4.132399348796213e-188
CTCF_CTCF_HRPEpiC_encode-Stam_seq_hsa_Trawler_1,2.1406894394545653e-187
CTCF_CTCF_K562_encode-Bernstein_seq_hsa_MDscan_1,1.804970132668556e-185
CTCF_CTCF_AG04449_encode-Stam_seq_hsa_Weeder_1,1.0351845839534614e-184
CTCF_CTCF_Caco-2_encode-Stam_seq_hsa_Trawler_2,2.2492351575853965e-184
CTCF_CTCF_HUVEC_encode-Crawford_seq_hsa_Trawler_2,6.47192995503816e-184
CTCF_CTCF_GM12872_encode-Stam_seq_hsa_Weeder_2,2.5866645498970175e-180
CTCF_CTCF_AoAF_encode-Stam_seq_hsa_Weeder_2,7.740957055290757e-179
CTCF_CTCF_AG09319_encode-Stam_seq_hsa_MDscan_3,1.5388735891561524e-173
