,p-value
MYC_USF2_H1-hESC_encode-Snyder_seq_hsa_IgG-rab_Trawler_2,3.144070464318961e-41
MYC_MYC_K562_encode-Crawford_seq_hsa_Trawler_1,4.5226091525944565e-41
MYC_MYC_HUVEC_encode-Crawford_seq_hsa_MDscan_1,8.964203635096049e-41
MYC_USF2_HeLa-S3_encode-Snyder_seq_hsa_IgG-mus_Trawler_3,5.73443422929761e-40
MYC_USF1_SK-N-SH-RA_encode-Myers_seq_hsa_v041610.2-SC-8983_Trawler_1,8.323587774103636e-39
MYC_USF2_HepG2_encode-Snyder_seq_hsa_IgG-rab_Trawler_3,1.3710466873940088e-38
MYC_USF2_HepG2_encode-Snyder_seq_hsa_IgG-rab_Trawler_1,2.451553691794911e-36
MYC_MYC_HeLa-S3_encode-Crawford_seq_hsa_MDscan_1,4.105929766857964e-36
MYC_MAX_HUVEC_encode-Snyder_seq_hsa_Trawler_1,5.204989657398095e-36
MYC_MYC_HeLa-S3_encode-Crawford_seq_hsa_MDscan_2,1.6469676375245702e-34
MYC_MYC_HeLa-S3_encode-Crawford_seq_hsa_MDscan_3,4.312578048228187e-34
MYC_MYC_HeLa-S3_encode-Snyder_seq_hsa_Trawler_1,1.053558939837531e-32
MYC_MYC_K562_encode-Snyder_seq_hsa_IFNg30_Trawler_3,2.475469175270411e-32
MYC_MAX_H1-hESC_encode-Snyder_seq_hsa_Trawler_1,5.241653337759825e-32
MYC_MYC_K562_encode-Snyder_seq_hsa_IFNa6h_Trawler_1,3.500288469404058e-31
MYC_USF2_K562_encode-Snyder_seq_hsa_Trawler_2,3.500288469404058e-31
MYC_MAX_GM12878_encode-Snyder_seq_hsa_Trawler_1,3.882414861692059e-31
MYC_USF1_GM12878_encode-Myers_seq_hsa_PCR2x_Trawler_3,1.0386441004968789e-26
MYC_MAX_NB4_encode-Snyder_seq_hsa_Trawler_2,1.0386441004968789e-26
MYC_USF1_H1-hESC_encode-Myers_seq_hsa_Trawler_1,8.368573875767115e-26
MYC_MAX_HUVEC_encode-Snyder_seq_hsa_Trawler_3,3.561444924652249e-24
MYC_MYC_K562_encode-Snyder_seq_hsa_Trawler_1,3.63049128096769e-23
MYC_USF1_A549_encode-Myers_seq_hsa_EtOH-0.02pct_Trawler_2,2.3856795014317828e-20
MYC_USF1_HepG2_encode-Myers_seq_hsa_Trawler_2,3.375846228413433e-20
MYC_MYC_K562_encode-Snyder_seq_hsa_IFNa30_Trawler_1,2.180429046620595e-19
MYC_USF1_H1-hESC_encode-Myers_seq_hsa_Trawler_3,1.6287511602943556e-16
MYC_MAX_GM12878_encode-Snyder_seq_hsa_Trawler_2,3.6322226447353435e-16
MYC_MAX_K562_encode-Myers_seq_hsa_v041610.2_Trawler_3,1.2750848429095976e-15
MYC_USF2_H1-hESC_encode-Snyder_seq_hsa_IgG-rab_Trawler_1,2.5027173336644305e-14
MYC_MYC_K562_encode-Snyder_seq_hsa_IFNg30_Trawler_2,4.544544562542486e-14
MYC_USF1_SK-N-SH-RA_encode-Myers_seq_hsa_v041610.2-SC-8983_Trawler_2,4.545682379854768e-14
MYC_MYC_K562_encode-Snyder_seq_hsa_IFNa6h_Trawler_3,1.1723915157491736e-12
MYC_MYC_K562_encode-Snyder_seq_hsa_Trawler_3,6.010175391135106e-12
MYC_MYC_NB4_encode-Snyder_seq_hsa_Trawler_1,2.397334804604785e-11
MYC_MYC_K562_encode-Snyder_seq_hsa_IFNg6h_Trawler_2,3.1131370120788244e-09
MYC_MYC_NB4_encode-Snyder_seq_hsa_Trawler_2,4.050631477168684e-09
MYC_MYC_K562_encode-Snyder_seq_hsa_MDscan_2,8.195257279673836e-09
MYC_MAX_GM12878_encode-Snyder_seq_hsa_Trawler_3,3.211146860940016e-06
MYC_MAX_HUVEC_encode-Snyder_seq_hsa_Trawler_2,5.563435517799648e-06
MYC_USF1_A549_encode-Myers_seq_hsa_EtOH-0.02pct_Trawler_3,1.573579190677667e-05
MYC_MAX_H1-hESC_encode-Snyder_seq_hsa_MDscan_3,0.0005604700799648573
MYC_MAX_H1-hESC_encode-Snyder_seq_hsa_MDscan_1,0.012690577145160814
MYC_MAX_H1-hESC_encode-Snyder_seq_hsa_MDscan_2,0.027282390354439315
MYC_USF1_HepG2_encode-Myers_seq_hsa_Trawler_1,0.04885748178653013
MYC_MAX_HeLa-S3_encode-Snyder_seq_hsa_Trawler_3,0.18192600899132955
MYC_MAX_H1-hESC_encode-Snyder_seq_hsa_Trawler_3,
MYC_MAX_HUVEC_encode-Snyder_seq_hsa_Weeder_1,
MYC_MAX_K562_encode-Snyder_seq_hsa_Weeder_1,
MYC_MAX_K562_encode-Snyder_seq_hsa_Trawler_3,
MYC_MAX_NB4_encode-Snyder_seq_hsa_Weeder_1,
MYC_MYC_HeLa-S3_encode-Snyder_seq_hsa_Weeder_1,
MYC_MYC_HUVEC_encode-Crawford_seq_hsa_Weeder_1,
MYC_MYC_K562_encode-Crawford_seq_hsa_Weeder_1,
MYC_MYC_NB4_encode-Snyder_seq_hsa_Weeder_1,
MYC_USF1_HepG2_encode-Myers_seq_hsa_Weeder_1,
